x,y
0.10733,0
0.09156,0
0.0709,0
0.052,0
0.042,0
0.054,0
0.0607,0
0.02833,0
0.06622,0
0.059,0
0.047,0
0.0653,0
0.0926,0
0.04586,0
0.04225,0
0.06522,0
0.06575,0
0.08433,0
0.0618,0
0.05343,0
0.06689,0
0.10156,0
0.06483,0
0.05189,0
0.05278,0
0.06833,0
0.0641,0
0.05725,0
0.046,0
0.068,0
0.06922,0
0.0352,0
0.05633,0
0.07275,0
0.029,0
0.0622,0
0.0875,0
0.03829,0
0.05411,0
0.03788,0
0.10812,0
0.1405,0
0.09075,0
0.11686,0
0.09656,0
0.092,0
0.04986,0
0.04444,0
0.04389,0
0.06733,0
0.0616,0
0.05643,0
0.06367,0
0.0619,0
0.04711,0
0.0515,0
0.06056,0
0.06678,0
0.07357,0
0.0722,0
0.07411,0
0.04157,0
0.05544,0
0.1766,1
0.27762,0
0.09317,0
0.0837,0
0.05975,0
0.0525,0
0.10662,0
0.04033,0
0.05411,0
0.04811,0
0.04911,0
0.067,0
0.058,0
0.07767,0
0.05473,0
0.03722,0
0.057,0
0.08533,0
0.06711,0
0.07857,0
0.0709,0
0.04929,0
0.05525,0
0.05678,0
0.0595,0
0.06871,0
0.0639,0
0.04012,0
0.0735,0
0.04325,0
0.06863,0
0.041,0
0.045,0
0.02975,0
0.04825,0
